24,0.456070,2.151685,0.085860,0.085510,0.085237,0.084992,0.084657,0.084437,0.084503,0.084154,0.084233,0.083679,0.083984,0.084113,0.083967,0.084046,0.083980,0.084101,0.084201,0.084252,0.084224,0.084359,0.084477,0.084300,0.084366,0.083986,0.084184,0.084074,0.083828,0.083905,0.083999,0.084045,0.083956,0.083798,0.083791,0.083693,0.083200,0.083057,0.082816,0.082715,0.082637,0.082654,0.082338,0.082481,0.082478,0.082477,0.082272,0.082201,0.082474,0.082176,0.081961,0.081969,0.082048,0.082063,0.082013,0.081595,0.081025,0.080862,0.080633,0.080578,0.080633,0.081097,0.081239,0.081090,0.081095,0.081366,0.081641,0.081340,0.081214,0.080813,0.080769,0.080891,0.080946,0.081252,0.081119,0.081102,0.080544,0.080297,0.079898,0.079651,0.079336,0.078749,0.078837,0.078878,0.079045,0.078981,0.078972,0.078915,0.078717,0.078499,0.078609,0.078696,0.078758,0.078965,0.078914,0.078885,0.079094,0.079194,0.079013,0.078573,0.078624,0.078153,0.077539,0.076646,0.076646,0.076606,0.076700,0.076725,0.076332,0.076228,0.076263,0.076299,0.076141,0.076051,0.076270,0.075696,0.074842,0.074582,0.074789,0.074786,0.074482,0.074529,0.074125,0.073772,0.073687,0.073512,0.073315,0.073194,0.073333,0.072853,0.072714,0.072717,0.072489,0.072345,0.072071,0.072120,0.071652,0.071483,0.071301,0.071047,0.070918,0.070741,0.070765,0.070521,0.070598,0.070411,0.070135,0.069841,0.069374,0.069381,0.069331,0.069537,0.069262,0.069185,0.068982,0.068905,0.068872,0.068817,0.068760,0.068820,0.068510,0.068438,0.068633,0.068819,0.069012,0.069026,0.069095,0.068734,0.068462,0.068384,0.067959,0.067946,0.067985,0.068364,0.068600,0.069109,0.069490,0.069624,0.070023,0.069923,0.070025,0.069734,0.069785,0.069779,0.069522,0.069345,0.069371,0.069563,0.069672,0.069486,0.069093,0.068842,0.068640,0.068052,0.067920,0.067935,0.067604,0.067306,0.066932,0.066493,0.066091,0.065607,0.065208,0.064440,0.063798,0.063445,0.062954,0.062661,0.062326,0.062028,0.061238,0.060721,0.060098,0.059476,0.058751,0.057752,0.057200,0.056268,0.055694,0.055359,0.054804,0.054280,0.053553,0.053270,0.052881,0.052749,0.052530,0.052103,0.051363,0.050589,0.050047,0.049425,0.048959,0.048693,0.048078,0.047607,0.047495,0.047572,0.047485,0.047411,0.047101,0.046337,0.045767,0.045271,0.044526,0.044317,0.044049,0.044164,0.043937,0.043916,0.044195,0.044175,0.043956
25,0.785176,2.177004,0.101113,0.101021,0.101273,0.101209,0.101137,0.101181,0.100987,0.101026,0.100944,0.100831,0.100665,0.100324,0.100246,0.099927,0.100059,0.099882,0.099807,0.099419,0.099518,0.099439,0.099124,0.099153,0.098967,0.099047,0.099079,0.098818,0.098806,0.098495,0.098609,0.098473,0.098468,0.098512,0.098828,0.098563,0.098437,0.098582,0.098348,0.098445,0.098563,0.098069,0.097599,0.097026,0.096810,0.097076,0.097107,0.097360,0.097233,0.097319,0.097497,0.097864,0.097620,0.097867,0.097884,0.097451,0.097085,0.096884,0.096803,0.097011,0.096920,0.096896,0.096764,0.096642,0.096687,0.096661,0.096409,0.096502,0.096327,0.096280,0.096146,0.096052,0.096271,0.096497,0.096505,0.096636,0.096586,0.096259,0.096420,0.096396,0.095950,0.095858,0.095822,0.095763,0.095600,0.095634,0.095964,0.095818,0.095528,0.095265,0.095194,0.095030,0.095276,0.095237,0.094830,0.094931,0.095023,0.095174,0.095171,0.094961,0.094996,0.094662,0.094150,0.093843,0.093878,0.093994,0.094233,0.093896,0.093627,0.093560,0.093472,0.093366,0.093104,0.092846,0.092866,0.092706,0.092081,0.091708,0.091172,0.091145,0.090790,0.090317,0.089874,0.089492,0.089238,0.089190,0.089424,0.089594,0.089378,0.089376,0.089018,0.088991,0.088567,0.088567,0.088178,0.087477,0.086814,0.086267,0.086033,0.085687,0.085488,0.085142,0.084696,0.084910,0.084746,0.084748,0.084276,0.083768,0.083217,0.082512,0.082253,0.082117,0.081812,0.081575,0.081057,0.080557,0.080407,0.079966,0.079549,0.079463,0.078861,0.078621,0.078600,0.078527,0.078327,0.078421,0.078191,0.078107,0.077755,0.077686,0.077614,0.077312,0.077363,0.077329,0.077175,0.077220,0.076969,0.076750,0.075861,0.075535,0.075143,0.075102,0.074997,0.074692,0.074313,0.074083,0.073666,0.073461,0.073306,0.073272,0.073435,0.073249,0.073141,0.073044,0.072999,0.072829,0.072432,0.072179,0.071860,0.071275,0.070499,0.070134,0.069811,0.069490,0.069177,0.068457,0.068216,0.067648,0.067086,0.066440,0.066170,0.066009,0.065816,0.065458,0.065287,0.065133,0.064670,0.064114,0.063451,0.063066,0.062745,0.062587,0.061941,0.061326,0.061038,0.060806,0.060510,0.060106,0.059597,0.058755,0.058229,0.057785,0.057426,0.057326,0.057070,0.056871,0.056218,0.055868,0.055874,0.055917,0.055609,0.055443,0.055049,0.054556,0.054281,0.053808,0.053586,0.053237,0.052860,0.052468,0.052004,0.051621,0.051375
26,0.199674,2.189468,0.109391,0.109430,0.109195,0.109011,0.108863,0.108556,0.108449,0.108505,0.108793,0.108537,0.108693,0.108698,0.108168,0.107916,0.107930,0.107666,0.107439,0.107252,0.106846,0.106865,0.106997,0.107048,0.106972,0.106815,0.106996,0.106937,0.106855,0.106871,0.106937,0.106953,0.106710,0.106429,0.105840,0.105862,0.105310,0.104952,0.104664,0.104052,0.103843,0.103663,0.103637,0.103547,0.103567,0.103848,0.103960,0.103945,0.104006,0.104183,0.104111,0.104068,0.103912,0.103587,0.103353,0.102597,0.102300,0.102152,0.102000,0.102089,0.101911,0.101875,0.102042,0.101774,0.101839,0.101537,0.101465,0.101223,0.100847,0.100493,0.100590,0.100497,0.100415,0.100237,0.100094,0.099929,0.099939,0.099940,0.100184,0.099987,0.099897,0.099865,0.099942,0.099777,0.099690,0.099601,0.099333,0.098877,0.098489,0.098024,0.098199,0.098262,0.098335,0.098098,0.097852,0.097444,0.097135,0.096782,0.096778,0.096596,0.096236,0.096354,0.096519,0.096394,0.096311,0.096295,0.096034,0.095665,0.095223,0.094497,0.094113,0.093896,0.093527,0.093227,0.093099,0.093470,0.093485,0.093155,0.092830,0.092636,0.092361,0.092278,0.092015,0.091926,0.091613,0.091247,0.091144,0.090882,0.090656,0.090328,0.089971,0.089630,0.089056,0.088797,0.088712,0.088617,0.088508,0.088456,0.088189,0.088031,0.088129,0.088107,0.087864,0.087470,0.087375,0.087221,0.087124,0.087280,0.087215,0.086973,0.086804,0.086502,0.086501,0.086493,0.086599,0.086766,0.086810,0.086927,0.087100,0.086996,0.087104,0.087187,0.086966,0.086485,0.086246,0.086234,0.086550,0.087049,0.087252,0.087473,0.087940,0.088473,0.088742,0.089026,0.089233,0.089456,0.089497,0.089255,0.089318,0.089725,0.089876,0.090295,0.089998,0.089951,0.090076,0.090330,0.090111,0.089944,0.089728,0.089792,0.089937,0.089739,0.089726,0.089804,0.089772,0.089773,0.089080,0.088941,0.088153,0.087299,0.086266,0.085510,0.084650,0.084021,0.083453,0.082551,0.081637,0.080989,0.080511,0.080188,0.079661,0.079071,0.078087,0.077376,0.076459,0.075812,0.074976,0.074320,0.073435,0.072518,0.071574,0.071055,0.070755,0.070421,0.069833,0.068926,0.068242,0.067298,0.066560,0.065672,0.065092,0.064549,0.063970,0.063749,0.063459,0.063233,0.063125,0.062648,0.062275,0.061706,0.061161,0.060568,0.059818,0.059252,0.059046,0.058939,0.058466,0.058307,0.058018,0.057816,0.057356,0.057031,0.056738
27,0.514234,2.168969,0.096623,0.096562,0.096754,0.096468,0.096089,0.095600,0.095806,0.095392,0.095100,0.095162,0.095281,0.094803,0.094887,0.094774,0.094977,0.095118,0.095032,0.094836,0.094548,0.094187,0.094323,0.093789,0.093774,0.093770,0.093840,0.093652,0.093832,0.093562,0.093664,0.093656,0.093834,0.093700,0.093550,0.093406,0.093332,0.093094,0.093058,0.093113,0.092877,0.092682,0.092368,0.092155,0.092103,0.092173,0.092152,0.091892,0.091877,0.092029,0.092034,0.091902,0.091633,0.091580,0.091130,0.091013,0.090867,0.090595,0.090343,0.090268,0.090132,0.090283,0.090396,0.090154,0.090112,0.089995,0.089930,0.089955,0.090044,0.090311,0.090392,0.090192,0.090188,0.090349,0.090255,0.090316,0.090082,0.089839,0.090125,0.089881,0.090017,0.090031,0.089847,0.089976,0.089873,0.089531,0.089442,0.089373,0.089003,0.089144,0.088950,0.088769,0.088650,0.088583,0.088594,0.088226,0.087984,0.088227,0.087816,0.087612,0.087497,0.087277,0.086942,0.086676,0.086201,0.085978,0.086030,0.085787,0.085520,0.085345,0.085175,0.085185,0.084841,0.084565,0.084232,0.083970,0.083725,0.083342,0.083508,0.083521,0.083504,0.083344,0.083197,0.083282,0.083113,0.082967,0.082654,0.082518,0.082600,0.082389,0.082300,0.082281,0.082369,0.081930,0.081692,0.081327,0.080909,0.080773,0.080351,0.079929,0.079508,0.079594,0.079282,0.078831,0.078804,0.078967,0.078892,0.078599,0.078381,0.078071,0.077885,0.077570,0.077335,0.076839,0.076444,0.076402,0.076074,0.075982,0.076148,0.076345,0.076305,0.076236,0.076413,0.076757,0.077085,0.076992,0.076857,0.076733,0.076645,0.076645,0.076499,0.076295,0.075964,0.075800,0.075851,0.076021,0.076262,0.076266,0.076303,0.075961,0.076085,0.076158,0.076140,0.076059,0.075848,0.075455,0.075300,0.075519,0.075738,0.075605,0.075429,0.075131,0.075209,0.074930,0.074949,0.074531,0.074013,0.073523,0.072739,0.072045,0.071394,0.070857,0.070074,0.068913,0.068420,0.068048,0.067644,0.066960,0.066685,0.066169,0.065957,0.065945,0.065787,0.065752,0.065343,0.064804,0.064060,0.063304,0.062933,0.062330,0.061111,0.060331,0.059625,0.058865,0.058456,0.058109,0.057703,0.057248,0.056745,0.056220,0.056218,0.056237,0.055977,0.055622,0.055115,0.054783,0.054473,0.054389,0.054071,0.053657,0.053241,0.052980,0.052564,0.052256,0.052075,0.051517,0.051118,0.050732,0.050482,0.050064,0.049898,0.049733,0.048987
28,0.592415,2.163363,0.092989,0.092689,0.092741,0.092396,0.092310,0.092119,0.092112,0.092038,0.092111,0.091904,0.092145,0.092025,0.092026,0.092089,0.091828,0.091882,0.091355,0.091006,0.090845,0.090641,0.090544,0.090286,0.090312,0.090182,0.090616,0.090351,0.090328,0.090648,0.090645,0.090432,0.090128,0.090343,0.090232,0.089966,0.089884,0.089479,0.089354,0.089500,0.089576,0.089399,0.089500,0.089668,0.089595,0.089552,0.089704,0.089968,0.089957,0.089599,0.089405,0.089212,0.089179,0.089176,0.088743,0.088598,0.088435,0.088355,0.088307,0.088448,0.088637,0.088582,0.088725,0.088545,0.088362,0.088541,0.088294,0.087790,0.087135,0.086906,0.086944,0.086735,0.086557,0.086389,0.086249,0.086038,0.086471,0.086497,0.086622,0.087057,0.087057,0.086725,0.086791,0.086869,0.087202,0.087030,0.086782,0.086827,0.086771,0.086723,0.086774,0.086569,0.086544,0.086598,0.086480,0.086048,0.086105,0.085765,0.085989,0.085645,0.085273,0.085386,0.085084,0.084764,0.084613,0.084182,0.084085,0.084088,0.083943,0.083874,0.084234,0.084059,0.084115,0.083641,0.083343,0.083171,0.082995,0.082806,0.082692,0.082288,0.082100,0.081769,0.081269,0.081074,0.080761,0.080305,0.079831,0.079647,0.079207,0.079265,0.079408,0.079064,0.078985,0.078913,0.078900,0.078669,0.078475,0.078399,0.078053,0.077822,0.077424,0.076934,0.076209,0.075991,0.075651,0.075076,0.074925,0.074983,0.075318,0.075259,0.075042,0.074982,0.074776,0.074888,0.074536,0.074063,0.073788,0.073730,0.073992,0.073556,0.073390,0.073581,0.073787,0.073826,0.073697,0.074093,0.074007,0.074092,0.073852,0.073579,0.073438,0.073520,0.073538,0.072962,0.072565,0.072494,0.072644,0.072765,0.072771,0.072692,0.072510,0.072424,0.072352,0.072110,0.072139,0.072065,0.071954,0.071599,0.071290,0.071175,0.071117,0.070830,0.070606,0.070033,0.069711,0.069186,0.068759,0.068153,0.067918,0.067505,0.066986,0.066421,0.066009,0.065658,0.065568,0.065079,0.065087,0.064749,0.064289,0.064100,0.063694,0.063492,0.063383,0.062810,0.061836,0.061028,0.060248,0.059782,0.059168,0.058467,0.058053,0.057291,0.056513,0.056423,0.055836,0.055488,0.054992,0.054561,0.054037,0.053365,0.052987,0.052889,0.052340,0.052261,0.052062,0.051807,0.051481,0.051418,0.050762,0.050352,0.050154,0.049854,0.049354,0.048837,0.048633,0.048395,0.048186,0.048329,0.048530,0.048362,0.047809,0.047657,0.047337
29,0.046450,2.114814,0.067014,0.067058,0.066584,0.066538,0.066690,0.066990,0.066889,0.066695,0.066689,0.066405,0.066362,0.066401,0.066166,0.065711,0.065926,0.065939,0.065939,0.066079,0.066261,0.066543,0.066081,0.065866,0.065771,0.065421,0.065319,0.065263,0.064929,0.064628,0.064452,0.064143,0.064102,0.064391,0.064310,0.064423,0.064202,0.064529,0.064697,0.064601,0.064563,0.064527,0.064252,0.063936,0.063537,0.063464,0.063320,0.063321,0.062733,0.062591,0.062567,0.062816,0.062737,0.062605,0.062499,0.062878,0.062544,0.062304,0.062222,0.062213,0.062061,0.062114,0.061858,0.061925,0.061753,0.061979,0.061638,0.061660,0.061521,0.061411,0.060798,0.060823,0.060586,0.060415,0.060358,0.060424,0.060512,0.060778,0.060517,0.060564,0.060339,0.060160,0.059781,0.059723,0.059606,0.059462,0.059017,0.059138,0.059068,0.059178,0.059305,0.059199,0.058640,0.058262,0.058270,0.058065,0.057920,0.058278,0.058158,0.057829,0.058052,0.058283,0.057993,0.057775,0.057572,0.057061,0.056862,0.056735,0.056855,0.056777,0.056747,0.056975,0.056777,0.056469,0.056644,0.056499,0.056331,0.056351,0.056520,0.056328,0.056238,0.055846,0.056054,0.055928,0.055931,0.055697,0.055472,0.054955,0.054742,0.054760,0.054942,0.055088,0.055065,0.054645,0.054551,0.054148,0.054519,0.053977,0.053890,0.053631,0.053224,0.053082,0.053236,0.053452,0.053232,0.053229,0.053033,0.053049,0.053119,0.052708,0.052971,0.052841,0.053078,0.053188,0.053494,0.054048,0.054342,0.054544,0.054804,0.055318,0.055882,0.056220,0.056398,0.056648,0.057106,0.057419,0.057871,0.057942,0.058416,0.058566,0.058797,0.059369,0.059738,0.060358,0.060777,0.061095,0.061374,0.061776,0.062304,0.062608,0.063026,0.062989,0.063425,0.063618,0.063740,0.063804,0.063725,0.063899,0.063809,0.064022,0.064064,0.064276,0.064438,0.064375,0.064368,0.063800,0.063493,0.062774,0.061749,0.061227,0.060485,0.059881,0.059451,0.059100,0.058939,0.058560,0.058082,0.057300,0.056716,0.055518,0.054614,0.053382,0.052281,0.051777,0.050609,0.049787,0.049013,0.048407,0.048184,0.047633,0.046869,0.046130,0.045819,0.044911,0.044384,0.043547,0.042952,0.042451,0.041628,0.040977,0.040478,0.040288,0.040178,0.039895,0.039609,0.039120,0.039019,0.038562,0.038333,0.037849,0.037492,0.036856,0.036478,0.036217,0.036000,0.035881,0.035766,0.035649,0.035415,0.034992,0.034955,0.034654,0.034399
30,0.607545,2.193925,0.113318,0.113051,0.112888,0.112271,0.112333,0.112359,0.112237,0.112350,0.112060,0.111871,0.111702,0.111665,0.111597,0.111524,0.111334,0.111214,0.111041,0.110644,0.110606,0.110778,0.111019,0.111146,0.110986,0.111219,0.111050,0.110932,0.110826,0.110448,0.109968,0.109720,0.109387,0.109145,0.109416,0.109739,0.110154,0.110203,0.110023,0.109898,0.109572,0.109486,0.109214,0.108831,0.108657,0.108341,0.108093,0.108254,0.108430,0.108360,0.108364,0.108212,0.107840,0.107779,0.107531,0.107486,0.107313,0.107028,0.106835,0.106860,0.107044,0.107250,0.107363,0.107191,0.107193,0.106977,0.106669,0.106592,0.106357,0.106212,0.106140,0.105867,0.106000,0.106182,0.106342,0.106400,0.106415,0.106233,0.106062,0.105808,0.105857,0.106023,0.106057,0.105626,0.105475,0.104770,0.104547,0.104349,0.104468,0.104212,0.103956,0.103741,0.103845,0.104106,0.104312,0.104362,0.103988,0.103348,0.102992,0.102761,0.102655,0.102584,0.102712,0.102353,0.102194,0.102316,0.102604,0.102315,0.102136,0.101813,0.101162,0.100984,0.101002,0.100767,0.100176,0.100145,0.099955,0.099696,0.099707,0.099481,0.099310,0.098962,0.098890,0.098569,0.098178,0.098043,0.097722,0.097223,0.096712,0.096357,0.096299,0.096296,0.095979,0.095478,0.095645,0.095503,0.095450,0.095041,0.094729,0.094151,0.093644,0.093143,0.092675,0.092375,0.092489,0.091955,0.091808,0.091555,0.091678,0.091368,0.091072,0.090501,0.090268,0.090061,0.089777,0.089503,0.089344,0.089567,0.089895,0.089979,0.090176,0.089638,0.089190,0.088790,0.088143,0.087881,0.087935,0.087666,0.087293,0.087155,0.087155,0.087690,0.087816,0.087875,0.088001,0.087731,0.087578,0.087631,0.087407,0.087768,0.087629,0.087234,0.086941,0.086679,0.086278,0.085906,0.085427,0.085181,0.085021,0.084609,0.084453,0.084384,0.084318,0.084329,0.084101,0.083850,0.083318,0.082938,0.082447,0.081834,0.081543,0.081207,0.080597,0.080055,0.079453,0.078782,0.078143,0.077641,0.076992,0.076575,0.075881,0.075421,0.075236,0.075158,0.074955,0.074125,0.073345,0.072694,0.071833,0.071113,0.070325,0.069731,0.068908,0.068486,0.067906,0.067493,0.067533,0.067285,0.066772,0.066277,0.066194,0.065829,0.065384,0.065091,0.064691,0.064314,0.063797,0.063207,0.062733,0.061966,0.061689,0.061650,0.061319,0.060930,0.060628,0.060257,0.059866,0.059574,0.059093,0.058935,0.058316,0.057777,0.057472
31,0.170524,2.198806,0.116039,0.115535,0.115333,0.115359,0.115154,0.115338,0.115275,0.115490,0.115283,0.115041,0.114776,0.114567,0.114162,0.113803,0.113745,0.114006,0.114313,0.114272,0.114321,0.114405,0.114291,0.114444,0.114054,0.113771,0.113919,0.113754,0.113502,0.113309,0.113284,0.113366,0.113112,0.112597,0.112547,0.112419,0.112259,0.112086,0.111844,0.111756,0.111680,0.111631,0.111565,0.111398,0.111312,0.111120,0.111033,0.110900,0.110864,0.110751,0.110582,0.110405,0.110217,0.109948,0.109665,0.109546,0.108972,0.108539,0.108623,0.108335,0.108226,0.107775,0.107823,0.107805,0.108113,0.108074,0.108029,0.107765,0.107406,0.107060,0.106489,0.106401,0.106408,0.106349,0.106236,0.105934,0.106001,0.105701,0.105671,0.105121,0.104820,0.104404,0.104263,0.104268,0.104056,0.104073,0.104049,0.104176,0.104109,0.103967,0.103850,0.103742,0.103607,0.102972,0.103124,0.103087,0.102956,0.102826,0.102436,0.102300,0.102252,0.102269,0.102161,0.102035,0.101638,0.101249,0.100927,0.100854,0.100889,0.100447,0.100023,0.099611,0.099154,0.098951,0.098775,0.098684,0.098429,0.097892,0.097466,0.097219,0.097225,0.097065,0.096625,0.096294,0.095838,0.095558,0.095625,0.095813,0.095591,0.095564,0.095556,0.095543,0.095530,0.095391,0.095002,0.094699,0.094443,0.094160,0.093767,0.093929,0.093795,0.093770,0.093293,0.093257,0.093270,0.093135,0.092637,0.092397,0.092039,0.092030,0.091672,0.091380,0.091320,0.091260,0.091097,0.091343,0.091343,0.091576,0.091562,0.091693,0.091664,0.091762,0.092066,0.092332,0.092524,0.092979,0.093434,0.093363,0.093475,0.093655,0.093700,0.093920,0.093784,0.093873,0.093834,0.094132,0.094554,0.095268,0.096015,0.096578,0.096639,0.096651,0.096718,0.096793,0.096698,0.096806,0.096487,0.096248,0.096071,0.096057,0.095843,0.095839,0.095708,0.095198,0.094507,0.094190,0.093764,0.093458,0.092930,0.092476,0.091780,0.090921,0.090590,0.089755,0.089038,0.088197,0.087398,0.086532,0.085957,0.085358,0.084595,0.083961,0.083221,0.082413,0.081557,0.080624,0.080068,0.078669,0.077776,0.076510,0.075408,0.074806,0.074214,0.073296,0.072724,0.072582,0.072390,0.072267,0.071887,0.071418,0.070919,0.070160,0.069286,0.068301,0.067345,0.066711,0.066123,0.065222,0.064711,0.064202,0.064038,0.063992,0.063591,0.063363,0.063154,0.062904,0.062394,0.061946,0.061499,0.061041,0.060373,0.059791,0.059329
32,0.065052,2.136099,0.077678,0.077503,0.077694,0.077613,0.077352,0.076877,0.076612,0.076282,0.076295,0.075946,0.075884,0.075970,0.075698,0.075492,0.075540,0.075704,0.075964,0.076000,0.076036,0.076126,0.076098,0.076158,0.075986,0.075244,0.075076,0.074893,0.074716,0.074484,0.074462,0.074356,0.074313,0.074323,0.074473,0.074431,0.074195,0.074093,0.073919,0.073667,0.073853,0.073939,0.074150,0.073739,0.073607,0.073294,0.072949,0.072625,0.072534,0.072342,0.072018,0.072163,0.072278,0.072383,0.072538,0.072785,0.072930,0.072562,0.072439,0.072041,0.071575,0.071362,0.071398,0.071383,0.071527,0.071948,0.071785,0.071963,0.071953,0.071832,0.071731,0.071355,0.070844,0.070502,0.070191,0.070239,0.070353,0.070391,0.070629,0.070295,0.069791,0.069530,0.069210,0.068729,0.068648,0.068145,0.067899,0.067901,0.067945,0.067872,0.068059,0.068302,0.068272,0.068031,0.067944,0.067605,0.067566,0.067183,0.066812,0.066414,0.066223,0.065812,0.065978,0.065944,0.065899,0.066245,0.066257,0.066231,0.066059,0.065985,0.066057,0.065895,0.065971,0.065740,0.065646,0.065467,0.065746,0.065367,0.065211,0.065180,0.064459,0.063778,0.063353,0.063140,0.062731,0.062470,0.062455,0.061956,0.062129,0.062219,0.062526,0.062392,0.062772,0.062590,0.062453,0.062746,0.062939,0.062981,0.062834,0.062573,0.062440,0.061965,0.061576,0.061302,0.061144,0.060867,0.060736,0.060602,0.060902,0.061183,0.061457,0.061984,0.061981,0.061948,0.061739,0.061555,0.061569,0.061660,0.061758,0.061593,0.061372,0.061709,0.061977,0.062215,0.062712,0.063218,0.063370,0.063985,0.064422,0.065152,0.065838,0.066248,0.066632,0.066828,0.067064,0.067722,0.068264,0.068721,0.069086,0.069270,0.069707,0.070117,0.070110,0.070167,0.070139,0.070121,0.070165,0.070145,0.070032,0.070410,0.070511,0.070514,0.070608,0.070447,0.070408,0.070047,0.069816,0.069362,0.068848,0.068210,0.067726,0.067017,0.066420,0.066097,0.065384,0.064642,0.064134,0.063557,0.062702,0.062065,0.061524,0.060624,0.059900,0.059131,0.058434,0.057338,0.056659,0.055735,0.054542,0.053538,0.053183,0.052481,0.051739,0.051101,0.050651,0.050029,0.049649,0.049032,0.048195,0.047544,0.047172,0.046548,0.046123,0.045753,0.045252,0.044657,0.044338,0.043849,0.043473,0.042973,0.042616,0.042279,0.042022,0.042017,0.041820,0.041467,0.041502,0.041188,0.040674,0.040334,0.040045,0.039655,0.039454
33,0.948886,2.138110,0.079186,0.079089,0.078859,0.078591,0.078359,0.078205,0.078428,0.078248,0.078324,0.077858,0.077406,0.077107,0.076834,0.076885,0.076799,0.077050,0.077031,0.076933,0.076966,0.077301,0.077521,0.077490,0.077026,0.076391,0.076092,0.076022,0.075968,0.076212,0.076253,0.076542,0.076633,0.076591,0.076637,0.076634,0.076715,0.076913,0.076556,0.076640,0.077004,0.076890,0.076852,0.076893,0.076703,0.076607,0.076429,0.075975,0.075811,0.075774,0.075755,0.075837,0.075699,0.075794,0.075969,0.075921,0.075977,0.076140,0.076195,0.076217,0.076428,0.076279,0.076624,0.076772,0.077090,0.077147,0.077066,0.076918,0.076772,0.076744,0.076596,0.076677,0.076527,0.076288,0.076377,0.076360,0.076712,0.077047,0.077369,0.077680,0.077739,0.077653,0.077520,0.077626,0.077934,0.077861,0.077433,0.077245,0.076953,0.076721,0.076499,0.076441,0.076412,0.076428,0.076088,0.075906,0.075747,0.075948,0.075939,0.075888,0.075869,0.075970,0.075634,0.075708,0.075578,0.075593,0.075810,0.075869,0.075974,0.075865,0.075404,0.075317,0.075157,0.075403,0.075256,0.075047,0.074956,0.075101,0.074862,0.074542,0.074340,0.074058,0.073715,0.073499,0.072895,0.072661,0.072269,0.072168,0.071777,0.071577,0.071428,0.071446,0.071247,0.070750,0.070259,0.070268,0.070348,0.070398,0.069740,0.069033,0.068486,0.068167,0.067649,0.067196,0.066822,0.066848,0.066563,0.066230,0.065897,0.066078,0.066096,0.065879,0.065414,0.065068,0.065155,0.064752,0.064518,0.064144,0.063887,0.063667,0.062861,0.062318,0.061741,0.061044,0.060637,0.059906,0.059474,0.059204,0.059173,0.058748,0.058829,0.059002,0.058984,0.058890,0.058774,0.058838,0.058914,0.059022,0.058994,0.058462,0.058599,0.058406,0.058078,0.057350,0.056984,0.056319,0.055540,0.055052,0.054911,0.054731,0.054643,0.054580,0.053960,0.053497,0.053480,0.053062,0.052659,0.052331,0.052096,0.051795,0.051805,0.051572,0.051486,0.051485,0.051426,0.051244,0.050831,0.050605,0.050390,0.050285,0.050212,0.049699,0.049397,0.049080,0.048728,0.047898,0.047407,0.047213,0.046784,0.046631,0.046680,0.046725,0.046449,0.046482,0.046483,0.045866,0.045761,0.045340,0.045100,0.044601,0.044425,0.044163,0.043943,0.044133,0.044185,0.044034,0.043656,0.043511,0.043442,0.042717,0.042211,0.041974,0.041822,0.041333,0.041035,0.040664,0.040704,0.040508,0.040399,0.040469,0.040492,0.040206,0.039890
34,0.965632,2.154427,0.087691,0.088151,0.088219,0.087957,0.088217,0.087591,0.087449,0.087363,0.087175,0.087157,0.086905,0.086894,0.086552,0.085989,0.085688,0.085451,0.085325,0.085405,0.085437,0.085609,0.086002,0.086166,0.086261,0.086480,0.086174,0.085892,0.085732,0.085559,0.085162,0.084956,0.084876,0.084683,0.084220,0.084461,0.084465,0.084448,0.084338,0.084127,0.084035,0.084162,0.084272,0.084500,0.084361,0.084603,0.084799,0.084780,0.084685,0.085266,0.085121,0.085020,0.084881,0.084859,0.084906,0.084467,0.083750,0.083919,0.083822,0.083933,0.084134,0.084220,0.083994,0.084330,0.084404,0.084613,0.084747,0.084986,0.084665,0.084359,0.084427,0.084910,0.084970,0.084976,0.085202,0.085074,0.084794,0.084938,0.084517,0.084211,0.083758,0.083658,0.083473,0.083915,0.084344,0.084612,0.085112,0.085487,0.085733,0.085722,0.085778,0.085721,0.085387,0.085376,0.085096,0.084897,0.085005,0.084893,0.084763,0.084685,0.084875,0.084397,0.083907,0.083655,0.083475,0.083461,0.083406,0.083338,0.083324,0.083047,0.083161,0.082783,0.082792,0.082755,0.082586,0.081880,0.081786,0.081651,0.081545,0.081465,0.081283,0.081000,0.081028,0.080608,0.080228,0.079694,0.079501,0.079122,0.078861,0.078587,0.078556,0.078201,0.078015,0.077882,0.077990,0.078066,0.077976,0.077217,0.076744,0.076276,0.075748,0.075253,0.074855,0.074291,0.073866,0.073356,0.073323,0.073113,0.073127,0.072930,0.072494,0.072280,0.072333,0.072095,0.071793,0.071302,0.070900,0.070484,0.070218,0.069978,0.069955,0.069542,0.069258,0.068745,0.068334,0.068175,0.067865,0.067266,0.066662,0.066044,0.065786,0.065641,0.065292,0.065425,0.065438,0.065276,0.065259,0.064936,0.064668,0.064237,0.063908,0.063549,0.063196,0.062922,0.062497,0.062247,0.061832,0.061780,0.061416,0.061002,0.060818,0.060289,0.059581,0.058993,0.058952,0.058921,0.058748,0.058790,0.058652,0.058863,0.058863,0.058743,0.058430,0.057870,0.057515,0.057055,0.056584,0.055962,0.055478,0.055225,0.054942,0.054631,0.054283,0.054024,0.053690,0.053105,0.052701,0.051968,0.051735,0.051767,0.051553,0.051459,0.051280,0.051499,0.051124,0.051007,0.050774,0.050166,0.049869,0.049399,0.049432,0.049226,0.048830,0.048710,0.048690,0.049001,0.048728,0.048499,0.048595,0.048532,0.048032,0.047446,0.047304,0.047323,0.046888,0.046606,0.045837,0.045666,0.045460,0.045138,0.044657,0.044604,0.044769
